O*NET-SOC Code,Title,wq1,wq2,wq3,wq4,wq5,wq6,wq7,wq8,wq9,wq10,wq11,wq12,wq13,wq14,wq15,wq16,wq17,wq18,wq19,wq20,wq21,wqD,wq22,wq23,dVq1,dVq2,dVq3,dVq4,dVq5,dVq6,dVq7,dVq8,dVq9,dVq10,dVq11,dVq12,dVq13,dVq14,dVq15,dVq16,dVq17,dVq18,dVq19,dVq20,dVq21,dVqD,dVq22,dVq23,mSML,vmSML,sdmSML
27-1027.00,Set and Exhibit Designers,3.4431380831690603,3.8041866140993146,3.395053036703276,3.503027316248944,3.1987937670139868,3.406998028724303,3.3052426546512716,3.650333239463062,3.1620904909415186,3.4824931944053317,3.685135642542007,3.499835727025251,3.3823805500797897,3.050924622172158,3.7366469539096965,3.435323383084577,3.6379423636534307,3.6583356800901154,3.251220313526706,3.567797803435652,3.7918192058575046,4.056228292499765,2.8100535060546323,2.5631746925748615,0.6562464464357137,0.36830313310909324,0.5213244433525075,0.33322443152642184,0.5542046371825898,0.7280621230600397,0.5611437808821671,0.468599579179565,0.6565566267499044,0.7014911274529798,0.469192127006151,0.4058187564556739,0.7688559869754976,0.5388269400611663,0.417949218923651,0.44540859954428547,0.4903354638703917,0.4741495157803433,0.32081189673558175,0.25762419379222756,0.17835300326579195,0.17979153785718957,0.651320592274622,1.0306588221061783,3.40049633905942,0.5175205092730532,0.7193889832858529
27-2011.00,Actors,3.581060709880773,3.5929491571878858,3.238077292037824,3.3612443469919144,3.645505002055639,3.010243935864054,3.3856379333972866,3.547930656434151,3.5438193778265044,3.438159517609977,3.402014526517747,3.2866931615732495,3.089625873646704,3.0899684801973413,3.425448814581335,3.7871728107441416,3.595313142387283,3.292209127038509,3.3141016856242294,3.2926887762094013,3.4943812525695495,3.9439495683157464,2.3463067013841306,2.7443469919144854,0.1808006838571362,0.6010716368558746,0.384776308675797,0.21580922315051576,0.3851682285963307,0.38578138492451175,0.2555933747320866,0.4029805060863582,0.20536539042619917,0.37483307966582186,0.213846839312072,0.1733915178825219,0.6676215812847822,0.27455607684671035,0.29795726396221,0.1857241846081474,0.0858516800698431,0.16458813058409472,0.22715896074404096,0.1838704188311322,0.4316869441353093,0.12187547943554067,0.44276866734305914,0.5065546544355862,3.31743524736193,0.33177554786106933,0.5759996075181556
27-2012.01,Producers,3.537174721189591,3.5940069843415565,3.554241297735721,3.708741692013067,3.5625211220006756,3.610622958206601,3.119691337163456,3.797059817505914,3.2984116255491718,3.7240621831699894,3.6391235777852877,3.70023656640757,3.7080657879914383,3.5207277233299537,3.730821223386279,3.673819984228906,3.7359468288836317,3.61924073448237,3.559761180579024,3.60070969922271,3.778528782246254,4.158724794412526,2.7346513461755095,2.833840261349555,0.25723581638024495,0.1426496757425899,0.8018765140408076,0.34062201697643185,0.5427425681299566,0.6346308724840731,0.5922555992186355,0.17010569575722703,0.6553742935586621,0.7137929838543303,0.2362630822840114,0.4056921824051531,0.5744004156336389,0.41878574956711595,0.502047123271546,0.5193388266683336,0.5110042094066951,0.2103789210938843,0.34106924565763513,0.24032224049734108,0.17587164423748292,0.23004469580632528,0.19438957372044757,0.32988784335818333,3.537045172918779,0.3999006354655147,0.632376972592705
27-2012.02,"Directors- Stage, Motion Pictures, Television, and Radio",3.626337267012242,4.043509429800375,3.405150545935811,3.5898864012352485,3.55828829822433,3.442814602404323,3.3426712253225985,3.6511525311569426,3.295356788353369,3.6550126833572296,3.575162677842726,3.5563582221241865,3.1472372339252233,3.1858387559280907,3.8471379728686443,3.660251461343333,3.869085695378846,3.447005624793206,3.4589169515826623,3.537553766405647,3.9256644976287633,4.158211095180325,3.221517591265027,3.217822874159038,0.22505025484035254,0.3620089919426218,0.8799828465319066,0.3403543159802881,0.6786500093072065,0.5373855047255588,0.44890211789155027,0.3062171011414371,0.8693100828046406,0.5714271174083394,0.26125252399362325,0.6470388164215882,0.6852667136549936,0.482765710407099,0.3449330793422236,0.2950705444654392,0.16922407857226102,0.2652515939906403,0.4484748609754651,0.29357427401994896,0.16513431911346496,0.2886341881508575,0.7623339492604161,0.8259815620972647,3.529723171942208,0.5039872630334312,0.7099206033307043
27-2012.03,Program Directors,3.8105701367445968,3.5836457873842082,3.4556682840758715,3.710465372739303,3.608651301279224,3.4530216144684607,3.4789093515659464,3.8455558006175563,3.455034186149096,3.9182289369210412,3.6064457432730483,3.6721162329069257,3.6693868548742836,3.5985333039258935,3.618989854433172,3.9010807234230263,3.799156374062638,3.59729267754742,3.8296482134980154,3.6783469342743715,3.893636965152184,4.176610057344509,2.762295985884429,2.773213498014998,0.3885690728267568,0.2524597122043536,0.5438551665415197,0.3244460560351831,0.5734328193002476,0.30767393116051656,0.2834587465248112,0.25810001089158446,0.4826976940231908,0.3545011862292625,0.3322607792573545,0.28758349023936,0.36693006075354007,0.32197954267117496,0.414877585693274,0.3467434284197678,0.24334484409589538,0.14742512519119863,0.2689994020512857,0.18408203799567413,0.14602589908351135,0.18658017127952914,0.2685546975710064,0.44913305675648907,3.598999228054698,0.3290661766698175,0.5736428999559025
27-2012.04,Talent Directors,3.3334107806691446,3.6424256505576205,3.877323420074349,3.1749535315985127,3.5330506505576205,3.9009642193308545,3.1103624535315983,3.6784967472118955,2.973687267657992,3.7222932156133828,3.784502788104089,3.890276486988847,4.045539033457248,3.7419842007434942,3.7064358736059475,3.9075278810408918,3.663220260223048,3.315462360594795,3.6813429368029738,3.48896375464684,3.9366868029739774,4.032179368029739,2.8252788104089217,3.0223048327137545,0.14534282754176972,0.17592775934204888,0.6312097504180428,0.13911709821243487,0.320599685166863,0.6402412868238329,0.9865422478095935,0.3735321500823562,0.4857301540572183,1.0947684632811094,0.10069152787326736,0.08021504901962902,0.4759698767291773,0.5624357469622794,0.13901759440081674,0.3300873830516438,0.17660031765643786,0.33875313194758744,0.3573912262605201,0.22658591504315168,0.19958112309721396,0.23624376336614333,0.3435431378781387,0.16783427882422852,3.569801347583644,0.38717515338945097,0.6222340021161259
27-2012.05,Technical Directors/Managers,3.490603904397008,4.061667578908958,3.6871008939974454,3.819467250501733,3.425287356321839,3.6129355956942164,3.168947272395548,3.6607370917715745,3.105272760445174,3.953293194672505,3.836982302499544,3.646688560481664,3.558109833971903,3.5436964057653713,4.027367268746579,3.7132822477650063,3.8517606276226966,3.5409596788907134,3.4455391351943074,3.432858967341726,3.822477650063857,4.245210727969349,3.0047436599160737,3.144681627440248,0.14108120800518992,0.3116504941304091,1.0029425347939462,0.3171160088252992,0.4476199913179699,0.6474352976218354,0.4330058065611608,0.27853322790535356,0.3615230098929273,0.5257787005721878,0.3926005632700862,0.17666710406362748,0.4828483885933131,0.49690470914416957,0.25773488591279203,0.21126127574579592,0.08854324209878507,0.3850218120943322,0.23417139789372393,0.20831820835281065,0.16826687712317695,0.13522838562473916,0.5829459341073129,0.807018330494414,3.5833150884875025,0.4075828089146827,0.6384221243931657
27-2021.00,Athletes and Sports Competitors,3.7738629083920565,3.585842408712364,3.30973734785394,3.1342088404868678,3.0081678411274826,2.7580076873798847,3.513613068545804,3.1342088404868678,3.397661755285074,3.502242152466368,3.403427290198591,3.580076873798847,3.163837283792441,3.1442985265855223,3.5217809096732866,3.0,3.1342088404868678,3.2602498398462525,2.689942344650865,3.327994875080077,3.4839846252402307,3.647821909032672,2.496476617552851,2.195067264573991,0.17499910740704414,0.3661096202642814,0.11690710590174255,0.116196827622038,0.1971626265378761,0.12041153357319118,0.18679418468507475,0.116196827622038,0.408409010510436,0.24999497275231758,0.39802476873634696,0.1466946769859988,1.0217640068354155,0.29235858865253755,0.24952559197380414,0.0,0.116196827622038,0.12949936102655987,0.18493407739334952,0.1235212197046769,0.4816461342927647,0.16512818353024414,0.24998758577613114,0.2396553606260216,3.212524023062141,0.26784482097047635,0.5175372652964
27-2022.00,Coaches and Scouts,3.3375743894931253,3.579263287502565,3.0415042068540936,3.433562487174225,3.3518366509337163,3.0189821465216498,3.24240714139134,3.452955058485532,3.1743792325056432,3.6022470757233735,3.0717730350913195,3.662425610506874,3.5886004514672685,2.980453519392571,3.2286579109378204,3.1650933716396468,3.1126616047609272,3.250153909296121,3.37635953211574,3.3062281961830493,3.4345885491483683,3.515955263697927,2.820823927765237,2.449543402421506,0.2326985695226367,0.7724214149809427,0.9389710187079333,0.22880994361228307,0.221044749019935,0.8827199161598086,0.31177540821495575,0.17706545191007764,0.20899779338771382,0.35310494449432156,0.36330748634861704,0.1527170386381713,0.48322322082474994,0.8470168679914103,0.3138144721398591,0.4884685783943985,0.4318487131102505,0.15930892357234308,0.2290696938435734,0.4174340189299906,0.2949466653070064,0.4296653967263464,0.4725452784588595,0.6996973597517725,3.272073158218756,0.43586161184155536,0.6601981610407253
27-2023.00,"Umpires, Referees, and Other Sports Officials",3.1255306246209824,3.3915504346068324,3.6064281382656156,3.318172629876693,3.0092985647867394,3.380432585405296,3.0764099454214677,3.6213866990095007,3.3796240145542753,3.544976753588033,2.9246007681423083,3.3905397210430563,3.544976753588033,3.163735597331716,2.7841115827774408,2.696785930867192,3.014958560743885,3.2417626844552254,3.3796240145542753,3.466949666464524,3.2308469779664444,3.318172629876693,3.456033959975743,3.117748130179907,0.09067020054788152,0.23743012091501223,0.23867305138531503,0.2169388074740419,0.31808616656959976,0.04548734066449013,0.07057146566215591,0.083658234737173,0.08390258756156681,0.09637005707027747,0.0697141876929616,0.08641141276426421,0.09637005707027747,0.1369262514981423,0.19232487778579077,0.05966826284632876,0.4695559059035683,0.1833134888602285,0.08390258756156681,0.09730064088678991,0.17755665073020427,0.2169388074740419,0.24927984360111666,0.38663062748538596,3.3223519304629066,0.15414095496761324,0.39260788958910803
27-2031.00,Dancers,3.569114027891714,3.787838392124692,2.7477440525020507,3.400123051681706,3.5823420836751434,2.9860541427399507,3.0723954060705494,3.119360131255127,3.2809680065627562,3.282608695652174,3.449753896636587,3.4619565217391304,3.1685808039376537,2.8926374077112387,2.9312961443806396,3.5603978671041836,3.1757588187038555,2.685500410172272,3.074036095159967,3.1961648892534864,3.11474569319114,4.033736669401148,1.8819729286300244,1.7978876127973749,0.13745048658746764,0.24718392466222194,0.7503538114391965,0.15122229822989972,0.35237687723634736,0.5642025598249213,0.7775726869682312,0.08614282272549548,0.44946140914869226,0.09496825623283517,0.15867303213206807,0.0917130711203053,0.40656820737556365,0.30497245343249246,0.7711206333813606,0.44154282775591014,0.2951957941695643,0.27665399487267833,0.06855475177343147,0.3718454231806891,0.08122432006963842,0.16031589784321393,0.8525072642384287,0.28528881099503955,3.1450010254306813,0.319629918260809,0.5653582211844177
27-2032.00,Choreographers,3.4391322662173547,3.999438360011233,2.8385987082280257,3.724024150519517,3.46489750070205,3.387180567256389,3.4736029205279415,3.3351586632968266,3.2890339792193206,3.511092389778152,3.27962650940747,3.6589441168211176,3.5376298792474024,2.916245436675091,2.986661050266779,3.1410418421791633,3.9617382757652346,3.249438360011233,3.551179443976411,3.8592389778152207,3.578489188430216,4.16027801179444,2.1906767761864643,1.6773378264532435,0.2667598760748699,0.32203001311991647,0.9119937117534562,0.14677330354480633,0.31054821330742943,1.8076522866877995,0.2812464685564804,0.19207754432890686,0.3337227680113773,0.2633563186194223,0.2087719469973356,0.4646974529287412,0.23384094248268691,1.03774085972714,0.5005241224059735,0.65284659779992,0.9379140241710231,0.17749547226060727,0.3612180697375173,1.1952593478320357,0.27578272166070056,0.5782494593564514,0.3746224288035357,0.594499062789884,3.343590283628195,0.5080421398160246,0.7127707484289915
27-2041.01,Music Directors,3.4279519992499883,4.011121267519806,3.8190479538742794,3.4366591665494775,3.704061782215347,3.5213636150564853,3.3545797590587356,4.131252050813294,3.3448882013781467,3.7079524680073126,3.7726878544977267,3.619908123564431,3.786375568368256,3.7437186518539356,3.4884334130220784,3.8118759668119817,3.9649721089392025,3.696631978624666,3.5234730230159848,3.690479538742793,3.9236277129330146,4.145513992406132,3.1590142033469273,2.824321473773028,0.19108558990830632,0.2496819784347065,0.2590138454011712,0.1939431803059414,0.4843972818280461,0.3196394177614341,0.31785141443803633,0.6521427330609593,0.20973304543947346,0.29864685528535884,0.17499581611070955,0.3172229262920758,0.34861197326268695,0.19234636319388243,0.3432690406723479,0.23233716419669923,0.1172504839952883,0.17808632202054012,0.2016113556645297,0.2936816853850214,0.0999531063592922,0.18835141279113427,0.5623867514506345,0.4656828998890389,3.632399920311255,0.301048981613122,0.5486793067112354
27-2041.04,Music Composers and Arrangers,3.9301189214647354,3.6938655363240316,3.5885435064170492,3.1271635464500176,4.75362062875309,3.885258448133757,3.4932885906040267,2.8069586718474038,3.9096903332155892,2.7388437536795007,3.6085011185682325,3.9305898975626987,3.9546685505710584,3.5223124926409985,3.6013187330742964,3.171670787707524,4.391498881431767,3.5427410808901447,3.9301189214647354,2.759272341928647,3.196102672789356,4.433298010125986,3.013422818791946,2.967973625338514,0.05454793122445786,0.1873955486215097,0.07775995327615436,0.11099297890427184,0.31428248742091636,0.09136163401699592,0.04375573409448128,0.5247567105255879,0.061489754571571534,0.23722541453681062,0.04247806655355865,0.054378045992371477,0.0432765091216128,0.053752711956261724,0.12758333100077332,0.1421999283554021,0.042478066553558645,0.04220946516388525,0.05454793122445786,0.27812107654222523,0.14719663234067204,0.04980140383096328,0.17502293637792513,0.3029893825611769,3.562180619333569,0.14525664218469914,0.3811254940104363
27-2042.01,Singers,3.255374351371386,3.255374351371386,3.608042994810971,3.642698295033358,3.0238139362490735,2.9138250555967384,2.9860081541882875,2.6523350630096365,3.393810229799852,3.9304114158636025,3.900667160859896,3.322183098591549,3.2532431430689397,2.962750185322461,3.123517420311342,3.3950148257968866,3.5592105263157894,3.244810971089696,3.143439584877687,3.472572275759822,3.4619162342475907,3.8212564862861376,2.707561156412157,2.843217197924388,0.6048172987046385,0.10083286579136949,0.17893086249540474,0.22963719659457268,0.527277596217938,1.1758577929674727,0.6727564150558221,0.635800700186449,0.21954285798282341,0.6252074660223838,0.07325011086377026,0.16246009694191837,0.7009253604514999,0.37101793685133705,0.6576956336846721,0.11420976627389477,0.17037291268385937,0.16866284417911628,0.2566674872692124,0.117205466421878,0.12378127986246848,0.1282156932955856,0.20691836634884803,0.2660047719503396,3.2775250185322458,0.3688553811137867,0.6073346533121478
27-2042.02,"Musicians, Instrumental",3.263901305202932,3.579474342928661,3.4901662792776684,3.6282853566958697,3.318523153942428,2.739138208474879,3.2481673520472016,2.828893259431432,3.3230824244591455,3.6758448060075093,3.720722331485786,3.409261576971214,3.2068657250134094,2.9283926336492043,3.285177900947613,3.47067763275523,3.6218487394957983,3.3069014839978546,3.301537636331128,3.2263543715358485,3.559359914178437,3.907294832826748,2.877436080815305,2.676112998390846,0.4945434781906798,0.3169003494668711,0.5409367325872111,0.23354286725741344,0.8078492761043383,0.9269448679000266,0.4449389800390638,0.8137405416191454,0.3078294401935141,0.5992860063099614,0.1593542431219019,0.22066873776379245,0.801833784401839,0.6673647863001084,0.6199072497744604,0.20824086032037503,0.30479350688961443,0.1542023248198968,0.2388175891878334,0.3078732997739346,0.24366038056369727,0.35502992505286407,0.40858795519379426,0.3386427134963378,3.295440729483283,0.4614172977262165,0.6792770404821706
27-3011.00,Radio and Television Announcers,3.612574891067538,3.6970145697167753,3.0943797657952072,3.3377076525054465,3.555113017429194,2.6774748093681917,3.375136165577342,3.437278730936819,3.02078227124183,3.122021377995643,3.49484272875817,3.2492000272331154,2.8930930010893245,3.234868600217865,3.5754357298474946,3.6363187636165577,3.5768484477124183,3.220554193899782,3.2038909313725488,3.441619008714597,3.4525292755991286,3.8698767701525054,2.6699346405228757,2.6721303104575163,0.4531039454624972,0.2881670358262128,1.5480068343545565,0.1921530467043295,0.2629336428189271,1.1602720502459694,0.3324709328024359,0.2689900847092101,0.24178112824778264,1.5220939214747171,0.3591186231415735,0.25189433099491576,1.6735489936202237,0.9251579779229134,0.39561210135228136,0.2413544450491613,0.39776568046327665,0.3559094514021643,0.34856839823475344,0.23624874954426064,1.387398513803433,0.4357135287504976,0.2995535904993806,0.2664546938034984,3.255573427287582,0.6226815011481044,0.7891017051990855
27-3012.00,Public Address System and Other Announcers,3.1502978586379,3.442279826114957,2.660441152793431,3.525358235388826,3.717436805667364,2.5271292867493154,3.1204314925132826,3.5766382225084525,3.3504266623732084,2.6648687811946545,3.3292545483819027,3.367332152632426,2.49017871518274,3.0441957816776686,3.2742714538721622,3.3407663822250844,3.346240540975688,3.1970697150217355,3.4051682498792464,3.379568507486717,2.8786024794719043,3.5799388182257283,2.723796490098213,2.7449686040895185,0.08588744951884074,0.2170435224057659,2.3547529208245606,0.5320811588997358,0.42700073964679186,1.975314557266582,0.18812063171793017,0.38520692418064345,0.3187162082345372,2.3972265928283165,0.318817331920626,0.32348763383820944,1.883577668914208,1.0543581159120077,0.3332037640200888,0.3588017955273882,0.2711575779474774,0.2558825742736106,0.22607375610672614,0.20389908929319986,0.8588739767383378,0.34963135996633804,0.87915357893471,0.5419465897404279,3.1339156335533733,0.7760584903444249,0.8809418200678322
27-3021.00,Broadcast News Analysts,4.281596003240615,4.059816365109371,3.6562921955171483,3.7542533081285443,3.941938968403997,3.251012692411558,3.746421820145828,3.658452605995139,3.566567647853092,3.713002970564407,3.5301782338644343,3.497164461247637,3.8101539292465567,3.4940588711855254,3.7815960032406157,3.9037942209019714,4.061571698622738,3.34762354847421,3.534904131785039,3.531393464758304,4.114366729678639,4.185525249797461,3.0,2.873345935727788,0.3982725540428971,0.2101001013038818,0.16965525029555778,0.12337847971832984,0.15028811185710486,0.25153489127827616,0.18927628655601733,0.1412275002517829,0.21370269370894215,0.2724632478982781,0.5329638353674452,0.5049203961229004,0.12193848562255727,0.5592409654782828,0.39611214356490626,0.09064655446835736,0.21184489676316923,0.14075319665853986,0.5324537242686426,0.22712341607395278,0.5472092060440444,0.24319312810940968,0.0,0.3008639599936086,3.660022279233054,0.2844903116995956,0.5333763321516953
27-3022.00,Reporters and Correspondents,3.9957953936796997,3.801928227102303,3.6241564006427422,3.5498660953401178,3.6990626673808245,3.420058918050348,3.4290037493304766,3.747964649169791,3.274692019282271,3.609373326191751,3.7191483663631493,3.5188002142474555,3.6177021960364217,3.7496250669523294,3.7794858061060523,3.9277182645956077,4.107016604177825,3.4510444563470806,3.235645420460632,3.381333690412426,3.9532137118371717,4.338725227637921,2.8979914301017673,2.8361006963042312,0.3990918552974749,0.2512335609975531,0.5161331260476765,0.21639392957891537,0.3469233313700677,0.6054934619812611,0.384615397414973,0.32873179735771035,0.4752339035410215,0.5985356008525143,0.2909335543130784,0.49854853373321595,0.6709547093845721,0.7950453870095696,0.2875545293914632,0.14675044446019136,0.353732234860884,0.36252033385652016,0.5926969990724933,0.24332992989334387,0.7357529286175559,0.2733744863641019,0.1799732018547839,0.38550980882115415,3.570009373326191,0.4394252751751518,0.6628916013762369
27-3031.00,Public Relations Specialists,3.4928007023705003,3.507462686567164,3.5918349429323966,3.25153643546971,3.3435469710272168,3.215013169446883,3.4830553116769094,3.4229148375768217,3.2350307287093942,3.1781387181738365,3.8738366988586477,3.542669007901668,3.5144863915715536,3.3483757682177346,3.7201931518876203,3.632221246707638,3.4050043898156277,3.3282704126426688,3.3637401229148374,3.5988586479367863,3.5789288849868304,3.7809482001755925,2.947497805092186,3.1662862159789285,0.3642370199819474,0.27338592376135123,0.6819306979537061,0.29533346026156976,0.39354264287712903,0.8670046310820528,0.25945826823122414,0.10461538431891566,0.45588873917866124,1.0354746743481373,0.610136377195775,0.13619515910094723,0.9088112155742487,0.4782172916340674,0.26804263170025,0.2625877789691217,0.23112069796141432,0.15848085400606324,0.20311893509778997,0.2545816648308321,0.5071811178574924,0.32872833708850774,0.4342057671154633,0.8967562692656635,3.4218481123792794,0.4744401788377743,0.6887961809111417
27-3041.00,Editors,4.07421875,3.773565573770492,3.3734631147540983,3.9281506147540983,4.015625,3.0740906762295084,3.3780737704918034,3.8182633196721314,3.5427766393442623,3.8329277663934427,3.5204918032786887,3.210361168032787,3.7386654713114753,3.2076075819672134,3.9242443647540983,3.831967213114754,4.1015625,3.806672643442623,3.5503970286885247,3.8224257172131146,4.014024077868853,4.255379098360656,2.7325819672131146,2.703829405737705,0.6352126324763063,0.21422437684762163,0.3241736967269103,0.10952772731519586,0.3413286052766394,0.2587587786630673,0.1985689330825047,0.15459985279389782,0.3135731645908918,0.15957619594350825,0.2236024562169668,0.8852755867707669,0.06015158310421776,0.4301957107621859,0.44203900381045713,0.18291593881573054,0.11391661597079919,0.1203367087529849,0.27003314154854835,0.1336718652129419,0.16801754996670432,0.11372191912596301,0.19022769136880768,0.2964722721271059,3.578345927254098,0.2740456869960376,0.5234937315728218
27-3042.00,Technical Writers,4.031278580574355,3.7574538137918423,3.752423632705323,3.5729833546734957,3.9144869215291753,3.2567221510883484,3.461130418876898,3.475397841595025,3.5846899579293945,3.644594841777941,3.449423815620999,3.3405889884763127,3.7240717029449426,3.2601060910920068,3.8399487836107555,3.611304188768978,3.9100969453082133,3.703036400219499,3.4334186939820746,3.689500640204866,3.9168648253155296,4.051673678434242,3.1487104444850926,2.7689775013718676,0.31226474533048937,0.20072869162026385,0.25537870621303355,0.24974933994609025,0.3265543507984067,0.4282861644315902,0.36665268227754544,0.3168906181991094,0.17391413014060553,0.29430177018008746,0.3667945280810694,0.5884988665551686,0.2166658430386767,0.33402764559487225,0.25707978519469743,0.17834669857949098,0.1958226904369831,0.1688548739265331,0.2063772461330666,0.19575221085563552,0.19095757510625724,0.09313191619577953,0.339600952740739,0.35251848989073875,3.5617248948234863,0.29045232366646123,0.538936289060647
27-3043.04,Copy Writers,3.416965352449223,3.675627240143369,3.448227797690163,3.049880525686977,3.438669852648347,3.374253285543608,3.4167662285941853,3.4286140979689366,3.5385304659498207,3.373257666268419,4.173138191955396,3.362405416168857,3.58363201911589,3.5935882118677815,4.0495818399044206,3.835523695738749,3.770111509358821,3.765133412982875,3.5024890481879725,3.882716049382716,3.805953803265631,4.254778972520907,3.0747710075667065,3.0570489844683393,0.41275877179835246,0.09281098649811795,0.22611294850646005,0.36414873124560176,0.5839526711699902,0.515400428080603,0.2907623025791257,0.07599724295536914,0.650695809406354,0.29442025180801445,0.6844297773984036,0.255659526597507,0.1516078359162338,0.28614367591042267,0.3075774834455992,0.18073328806853983,0.2193038107436796,0.13963059749368806,0.20992012881275393,0.3808083936850696,0.2653627999367498,0.1039944851970327,0.15993100092765863,0.38369284467340115,3.522565710872162,0.31943053065516114,0.5651818562685476
27-3043.05,"Poets, Lyricists and Creative Writers",3.3515677966101696,3.4473728813559323,3.5980932203389835,3.928983050847458,3.429533898305085,3.130932203389831,3.580254237288136,3.4229661016949153,3.565127118644068,3.4216101694915255,3.527076271186441,3.090169491525424,3.2384745762711864,3.175338983050848,3.8648728813559323,3.4011016949152544,3.7971610169491528,3.861186440677966,3.3597881355932206,3.5233898305084748,4.325296610169492,4.218940677966102,2.7914406779661016,2.8787288135593223,0.7500759318442977,0.3141371660442402,0.1247739065642057,0.07317693191611606,0.7201086810542948,0.4305262496409078,0.37139824044814707,0.3049556090203965,0.32913769570525714,0.23449062769319162,0.23069696028440106,0.3335643780522839,0.45084174087905776,0.3931969189887964,0.6346537974001724,0.1969564133869578,0.16134575373455903,0.12674774490089058,0.29533003985923584,0.231232576845734,0.07845118320884803,0.18768997953174374,0.14849453461648954,0.2161831298477449,3.450254237288136,0.31092312410226947,0.5576048099705287
27-3091.00,Interpreters and Translators,3.784584980237154,3.318102766798419,3.1882213438735176,3.602450592885375,3.717312252964427,3.1934387351778657,2.8142292490118574,3.657786561264822,3.31897233201581,3.563083003952569,3.373280632411067,3.0534387351778656,3.527193675889328,3.3375494071146243,3.250276679841897,3.52798418972332,3.9750197628458497,3.7202371541501975,3.5210276679841894,3.59699604743083,4.03399209486166,3.9750197628458497,4.20102766798419,3.5643478260869563,0.2575884641222328,0.21691339655360964,0.18263596681716635,0.28634182068146663,0.5098900092174538,0.29155378774859786,0.769441797247262,0.14775162242809606,0.18462028777203204,0.18566480338702368,0.2346536643284538,0.18655141620709587,0.1094581324501242,0.3994991329344311,0.263606642815854,0.23360423690418533,0.07534436719836272,0.24833354059585372,0.36611910200128106,0.1333980908934681,0.01584058491774594,0.07534436719836272,0.8552005249261821,0.18408070115140057,3.5171027667984194,0.2796273836491744,0.528798055640501
27-4011.00,Audio and Video Equipment Technicians,3.7744879334820522,3.7436118434394645,3.473458730480633,3.6477894950314336,3.40787872642466,3.508948489150274,3.3645051713648346,3.6606925572906106,3.4610880146015006,3.752205435003042,3.65268201176232,3.428919083350233,3.344529507199351,3.4541675116609207,3.8210555668221455,3.6793246805921718,3.547556276617319,3.541827215574934,3.429578178868384,3.4956651794767795,3.7571486513891705,4.117496451024133,2.822627256134658,2.4541928614885418,0.1931617485362081,0.3238159142300432,0.8547698562870925,0.31443640346701335,0.335536181601785,0.5861410257384393,0.542385675850361,0.3556230957040869,0.3188886661532474,0.574099019650039,0.4672770797798506,0.39070901210996895,0.9262636754120264,0.5747093607047998,0.24755580121165902,0.47767839204753026,0.3911677252348892,0.42938767730433375,0.3435755470720029,0.22364907588953886,0.3104589353150541,0.2124101082311687,0.5485619780768152,0.6587020001193925,3.4875836544311505,0.4527587179964468,0.6728734784463174
27-4012.00,Broadcast Technicians,3.610207726290065,3.704859479274368,3.4086380298900276,3.946635022088542,3.4517576839928568,3.3210593100855346,3.5543989096719617,3.6284190243443937,3.1454788983927062,3.6893740013159135,3.772816994078391,3.485477958454742,3.318215997744149,3.5919259328884294,3.6738885233574585,3.8054328414324656,3.715245793777611,3.609996240248144,3.251362910047937,3.6481812200394774,3.554469405019269,4.245464799323245,2.7353839646583324,2.449971801861077,0.2007619551579001,0.34540452720382697,0.676080568197491,0.26172709218824797,0.33784210276429494,0.2537977405372061,0.33065411514497156,0.37498684161946355,0.4640142433511316,0.39684380400871927,0.48584440968958276,0.2088665611975992,0.31369769147825777,0.5487096003040809,0.3977635333949339,0.1307684915654858,0.09394324017757981,0.35693809567154905,0.2522892412636813,0.22954622677016298,0.23181783812306925,0.11765379044716107,0.43134713850026984,0.4169268720312584,3.4757049534730706,0.34394061799891873,0.5864645070240131
27-4013.00,Radio Operators,3.7896907216494844,3.574133083411434,3.2348641049671976,3.910590440487348,3.418181818181818,3.1134957825679477,3.4673851921274603,3.304029990627929,3.121462043111528,3.5414245548266168,3.67282099343955,3.4801312089971885,3.2273664479850046,3.526991565135895,3.6184629803186503,3.9237113402061854,3.501124648547329,3.5266166822867855,3.383223992502343,3.4876288659793815,3.4384254920337396,4.079287722586692,2.4944704779756326,2.291190253045923,0.2601983110947932,0.38630372361963966,0.3059447566028306,0.08141549018040578,0.3137134702223737,0.08463510846393771,0.20758201001502868,0.30194252206213673,0.4144175437795182,0.32733742706341473,0.21467367273640764,0.12521441577388978,0.22674873450687708,0.3906491498819928,0.3150199431000212,0.07215567300167151,0.18952544556864406,0.11852772841898342,0.2870428392369184,0.20062015091933255,0.3459274178318807,0.03335731834036165,0.23244365119030577,0.2559298860155873,3.377839737582006,0.24980487997688164,0.4998048418901938
